USERID,score,city,gender,age,equity,balance,products,credit_card,last_activity,EST_SALARY,churn
118078,772.0,Ростов,М,34.0,5,251361.76,2,1,0,59672.67,0
136189,794.0,Ярославль,Ж,53.0,1,820398.23,3,0,0,80258.28,0
207759,888.0,Ярославль,Ж,84.0,3,1287558.9,2,0,1,97982.17,0
150771,788.0,Рыбинск,Ж,35.0,5,569608.4,2,1,1,85900.07,0
155765,863.0,Ярославль,М,30.0,5,1036114.5,5,1,1,150744.5,1
138996,896.0,Ярославль,М,53.0,4,1288920.76,1,1,0,251613.36,0
211192,902.0,Ярославль,Ж,41.0,3,365116.15,1,1,0,172154.3,0
198629,885.0,Ярославль,Ж,44.0,5,736188.65,2,0,0,75829.09,0
193795,909.0,Рыбинск,М,48.0,5,1669430.48,2,1,0,244466.32,0
124463,745.0,Рыбинск,Ж,45.0,0,,1,1,1,480478.58,0
178477,790.0,Ярославль,М,66.0,4,386081.75,2,1,1,18627.28,0
131245,826.0,Ростов,Ж,55.0,3,1317858.19,1,1,0,187608.46,1
136256,837.0,Ярославль,Ж,25.0,1,103360.47,2,0,1,120972.29,1
155712,958.0,Ярославль,М,56.0,5,3797685.28,2,1,1,1185539.68,0
155963,922.0,Ярославль,Ж,30.0,0,,1,1,0,148784.16,0
171602,855.0,Ярославль,М,35.0,5,1588521.13,1,1,1,245390.74,0
158388,881.0,Ярославль,Ж,31.0,2,168537.93,2,0,0,175574.08,0
204073,934.0,Ростов,М,34.0,0,,1,1,0,144498.37,0
202945,972.0,Ростов,М,51.0,0,292273.9,2,0,1,82361.75,0
197453,901.0,Ростов,М,36.0,0,,1,1,1,334403.93,0
177788,764.0,Ростов,М,41.0,0,,2,1,0,506570.67,0
118938,859.0,Ярославль,М,31.0,3,638758.54,1,1,0,110803.12,0
206399,878.0,Ярославль,М,33.0,4,480012.95,1,1,1,129067.48,1
206260,971.0,Рыбинск,Ж,36.0,3,192887.67,2,1,0,120004.13,0
197855,787.0,Ростов,М,33.0,1,226519.1,1,1,1,280078.93,0
145142,915.0,Рыбинск,Ж,58.0,5,1432798.17,1,1,1,64988.08,0
203133,751.0,Ростов,Ж,45.0,2,133599.53,1,1,0,89426.03,1
212852,900.0,Рыбинск,Ж,34.0,4,448664.89,2,1,1,57598.74,0
178118,900.0,Ярославль,Ж,33.0,0,,1,1,0,239338.23,0
193706,892.0,Ярославль,Ж,35.0,0,,1,1,0,126127.33,0
186888,857.0,Ярославль,Ж,55.0,3,361649.65,2,0,0,57272.5,0
118063,780.0,Ростов,Ж,68.0,2,204784.19,2,1,0,60906.36,0
189523,946.0,Ярославль,М,35.0,0,,1,1,1,296407.32,0
215950,931.0,Рыбинск,М,37.0,0,,2,1,0,224882.24,0
141028,895.0,Ростов,Ж,53.0,5,598645.28,1,1,0,173831.41,0
200749,929.0,Рыбинск,М,22.0,0,,2,1,0,37366.33,0
136222,937.0,Ярославль,Ж,34.0,0,,1,1,1,143746.66,0
129392,804.0,Ярославль,М,31.0,3,587485.48,2,1,0,144446.69,0
212544,874.0,Ростов,Ж,49.0,2,1106127.02,2,0,0,107223.2,1
165889,883.0,Рыбинск,М,42.0,4,1294391.76,2,0,1,202177.68,1
144673,896.0,Ярославль,М,45.0,2,1452458.87,1,1,1,322154.34,1
125987,895.0,Ярославль,Ж,32.0,5,924011.29,1,1,0,146193.64,0
201745,815.0,Ярославль,М,48.0,0,215592.82,2,1,1,324808.73,1
217945,879.0,Рыбинск,М,27.0,3,663398.93,2,0,1,117152.42,1
222209,785.0,Ярославль,Ж,60.0,2,1034975.51,3,1,0,77482.23,0
196846,833.0,Ростов,Ж,35.0,4,906647.86,1,1,0,78413.26,0
150105,706.0,Рыбинск,Ж,57.0,0,,1,1,0,153899.23,0
198092,782.0,Ярославль,М,37.0,3,338438.39,1,1,1,140752.86,0
138103,860.0,Рыбинск,Ж,47.0,3,298932.48,2,0,1,147708.65,1
228531,857.0,Ярославль,М,36.0,7,718066.4,4,1,1,123661.21,1
125989,879.0,Рыбинск,Ж,55.0,3,329327.52,2,0,1,73832.54,0
122904,913.0,Ярославль,Ж,28.0,0,,1,1,1,94307.04,0
225538,792.0,Ростов,Ж,34.0,1,90777.09,1,1,1,114959.91,0
147225,838.0,Ярославль,Ж,26.0,3,167893.39,1,1,1,24294.66,0
205196,924.0,Ярославль,Ж,44.0,0,,1,1,1,202791.8,0
216416,755.0,Рыбинск,М,28.0,4,630419.83,1,0,0,53847.01,0
155732,770.0,Рыбинск,М,41.0,3,318652.41,1,1,1,141500.45,0
150240,814.0,Рыбинск,Ж,26.0,0,96316.05,2,1,1,17920.35,0
160374,725.0,Ярославль,М,50.0,1,,3,1,0,236163.15,0
226723,706.0,Ярославль,М,53.0,3,387337.5,1,1,1,17162.9,1
136745,817.0,Ярославль,М,34.0,6,358584.2,2,0,0,54692.36,0
158522,868.0,Рыбинск,Ж,61.0,5,1009590.08,2,1,1,104774.84,0
152993,873.0,Ярославль,М,54.0,3,716583.97,2,1,0,83033.52,0
130847,903.0,Ярославль,Ж,44.0,0,,1,1,0,69697.85,0
125665,899.0,Ярославль,Ж,61.0,2,922732.97,2,1,1,163867.4,0
125361,793.0,Ярославль,Ж,58.0,4,740944.02,2,1,1,124613.12,0
199413,836.0,Ярославль,Ж,34.0,4,545495.01,3,0,1,88651.54,1
205705,928.0,Рыбинск,М,30.0,0,,1,1,0,127424.0,0
221433,732.0,Ярославль,М,59.0,1,401304.73,2,1,1,43191.11,0
152512,977.0,Ярославль,М,50.0,5,4893284.49,3,0,1,321591.88,0
133728,887.0,Ростов,Ж,52.0,3,409550.98,2,0,1,82902.91,1
227674,805.0,Ростов,М,24.0,2,102903.04,2,0,0,42975.43,0
183118,655.0,Ярославль,Ж,52.0,0,,1,1,0,288426.38,0
158611,810.0,Ростов,М,65.0,3,509114.68,1,1,0,93976.73,0
169645,896.0,Ярославль,М,48.0,0,,1,1,1,164599.82,0
122668,915.0,Рыбинск,М,35.0,4,1095146.08,1,1,1,174502.29,1
224614,859.0,Ярославль,М,58.0,1,159014.94,2,1,0,82665.68,0
122793,876.0,Рыбинск,Ж,62.0,3,765631.56,2,1,1,130565.68,0
193457,1000.0,Ярославль,Ж,34.0,4,10885990.87,4,1,1,799847.28,0
191081,821.0,Ярославль,Ж,33.0,4,343154.39,2,1,0,175483.84,0
208815,877.0,Рыбинск,М,25.0,4,239421.18,1,1,1,48638.0,1
131985,843.0,Рыбинск,Ж,33.0,3,1127217.1,2,0,1,70631.96,0
186487,945.0,Ярославль,Ж,41.0,0,,2,1,1,164780.05,0
225301,943.0,Ярославль,Ж,32.0,0,,1,0,0,195480.76,0
130023,820.0,Рыбинск,М,51.0,2,262630.7,2,0,1,65920.59,0
210672,783.0,Ярославль,М,51.0,2,377957.08,2,1,0,102846.54,0
195785,908.0,Рыбинск,М,24.0,4,1450392.9,2,1,1,105294.37,0
138526,758.0,Ярославль,Ж,49.0,3,344360.25,2,1,1,126867.93,0
228721,840.0,Ярославль,М,31.0,2,185492.25,2,1,1,153586.62,0
149542,853.0,Рыбинск,Ж,54.0,5,597747.58,2,0,1,105712.46,1
147795,889.0,Ярославль,Ж,39.0,0,,1,1,1,199050.03,0
114184,856.0,Рыбинск,Ж,25.0,4,475727.88,4,0,1,19502.68,0
161248,936.0,Ярославль,Ж,28.0,5,797290.91,2,1,1,88951.71,1
155721,751.0,Рыбинск,М,43.0,0,,2,1,0,235641.63,0
189294,710.0,Рыбинск,М,26.0,0,,1,1,1,212658.06,0
215946,861.0,Ярославль,Ж,29.0,4,891967.65,2,1,0,88284.68,0
196074,812.0,Ярославль,М,40.0,4,1151439.88,1,1,1,121084.51,0
136187,916.0,Ярославль,М,44.0,1,1125916.53,2,1,0,167759.18,0
210798,905.0,Рыбинск,М,52.0,2,446609.36,2,0,0,60084.78,0
182018,888.0,Ярославль,М,51.0,0,,1,1,1,92552.63,0
140920,741.0,Ярославль,Ж,46.0,0,,1,1,1,1214615.32,0
226756,913.0,Рыбинск,М,55.0,0,,2,0,0,293832.87,0
126380,894.0,Рыбинск,М,26.0,5,306206.7,2,1,1,56906.39,1
198350,775.0,Рыбинск,Ж,65.0,2,618553.49,2,0,1,73404.85,0
143291,792.0,Ярославль,М,41.0,1,105794.82,3,0,0,222184.09,0
153839,937.0,Рыбинск,Ж,56.0,0,,2,1,0,113366.97,0
202179,934.0,Ярославль,Ж,46.0,0,,1,1,0,141096.44,0
120773,871.0,Ярославль,Ж,29.0,1,176650.14,2,1,1,124545.14,1
160586,845.0,Ярославль,М,46.0,4,634977.03,1,1,1,259559.52,0
169030,847.0,Ярославль,Ж,41.0,2,145775.37,2,1,0,126773.47,0
146907,917.0,Рыбинск,М,45.0,5,1124325.51,2,1,0,235366.96,0
173088,912.0,Ростов,М,48.0,0,,1,1,1,199766.1,0
210409,777.0,Ярославль,Ж,36.0,3,560746.41,2,0,1,251235.38,0
215186,858.0,Ростов,М,23.0,2,57601.18,4,1,1,36629.7,0
167429,895.0,Ярославль,М,33.0,3,2475327.18,2,0,1,182666.97,1
221609,855.0,Рыбинск,М,47.0,4,410099.0,2,1,0,94455.64,0
180660,753.0,Ярославль,Ж,40.0,0,,1,1,1,327317.88,0
220559,820.0,Рыбинск,Ж,69.0,2,466203.42,1,1,1,122327.59,0
188840,844.0,Ярославль,М,26.0,2,144196.71,2,1,0,20928.16,0
119887,827.0,Ярославль,Ж,39.0,4,451773.72,2,1,1,137462.41,0
200994,883.0,Ярославль,Ж,33.0,4,435744.44,1,1,1,217204.35,1
218783,758.0,Ярославль,М,51.0,0,,1,1,0,261833.15,0
133562,833.0,Ярославль,М,25.0,4,277700.09,2,0,1,74685.05,0
160519,872.0,Ярославль,М,40.0,1,208539.69,1,1,0,42701.43,0
225174,860.0,Ярославль,М,47.0,4,1388582.83,3,0,0,128706.68,0
122692,881.0,Рыбинск,Ж,68.0,4,628283.45,1,1,0,210279.13,0
210131,775.0,Ярославль,М,29.0,0,27030.33,2,1,1,46093.84,0
155379,761.0,Ярославль,М,31.0,3,204070.37,2,1,1,55220.58,0
148852,820.0,Ярославль,Ж,73.0,2,292075.14,3,0,0,39374.93,0
118275,765.0,Ярославль,М,39.0,5,696552.49,3,0,1,174454.06,0
186085,794.0,Ростов,Ж,24.0,4,474552.58,2,0,1,155711.46,0
121402,913.0,Ярославль,Ж,64.0,0,,1,1,0,137589.93,0
218858,809.0,Ярославль,Ж,27.0,4,202825.4,2,1,0,42470.87,0
115250,682.0,Рыбинск,М,27.0,0,,2,1,1,92796.91,0
134534,886.0,Ярославль,М,34.0,0,,2,0,1,160021.31,0
146339,916.0,Ярославль,М,28.0,0,,2,1,0,177118.01,0
166181,907.0,Ярославль,М,37.0,0,,1,1,0,183922.16,0
173968,810.0,Ростов,М,55.0,5,1406565.31,3,1,1,67401.33,1
141078,824.0,Ростов,Ж,37.0,4,1417527.18,2,1,0,94128.71,0
148583,821.0,Ростов,Ж,41.0,5,470317.54,1,0,1,191380.04,0
134740,940.0,Ярославль,Ж,44.0,3,1891820.81,3,0,0,203623.89,0
124920,880.0,Ярославль,М,30.0,3,937630.19,2,1,0,92129.72,0
191612,872.0,Ярославль,Ж,64.0,4,847512.09,2,1,1,53960.33,0
178468,887.0,Рыбинск,Ж,31.0,1,,1,1,1,109571.96,0
165667,906.0,Ярославль,М,42.0,0,,1,1,0,175587.85,0
120210,898.0,Рыбинск,М,37.0,0,,1,1,0,175035.68,0
193438,911.0,Ярославль,М,45.0,1,,1,1,0,124456.43,0
224509,911.0,Ярославль,М,31.0,0,,1,1,1,77009.99,0
151845,860.0,Ростов,Ж,34.0,2,1025144.73,4,0,1,90595.46,1
130471,828.0,Ростов,М,33.0,1,122659.75,1,1,0,100072.27,1
213627,729.0,Ярославль,М,33.0,0,,1,1,1,124755.33,0
106049,880.0,Ярославль,М,39.0,4,2446297.96,4,1,1,220657.46,1
187971,837.0,Ярославль,М,42.0,5,746003.6,2,1,0,135077.0,1
225161,951.0,Ярославль,М,61.0,0,,1,1,0,61643.12,0
210727,858.0,Ярославль,М,30.0,2,87839.8,4,1,1,312656.56,1
114095,845.0,Ростов,Ж,71.0,3,214980.98,2,0,1,62058.62,0
145459,852.0,Ростов,М,47.0,5,546988.62,2,1,0,111294.49,1
178078,919.0,Ростов,М,42.0,0,,1,1,1,279793.94,0
205978,757.0,Рыбинск,М,25.0,1,67559.5,2,1,1,61237.99,0
163998,914.0,Ярославль,М,46.0,0,,1,0,1,181848.87,0
132680,890.0,Ярославль,М,32.0,0,,2,0,0,207288.09,0
187869,852.0,Ярославль,М,34.0,4,1238576.4,2,1,0,143289.11,0
210248,809.0,Ярославль,Ж,29.0,1,76562.2,2,1,0,111597.2,0
180326,985.0,Ярославль,Ж,35.0,4,345673.48,3,0,1,29534.2,0
182770,829.0,Рыбинск,Ж,65.0,3,419686.17,1,1,0,91030.25,0
153482,794.0,Ярославль,М,36.0,5,602809.8,3,1,0,135620.66,0
180088,943.0,Ярославль,Ж,26.0,0,,1,1,1,114124.73,0
114983,904.0,Рыбинск,Ж,55.0,0,,1,1,0,226323.2,0
151059,943.0,Ярославль,Ж,72.0,5,1654365.15,3,0,0,86543.3,0
180241,839.0,Ярославль,Ж,47.0,4,1341611.61,2,0,0,206580.18,0
148535,870.0,Ярославль,Ж,55.0,5,853301.25,2,0,0,121965.96,1
134037,778.0,Ярославль,Ж,44.0,3,381514.9,2,1,1,123075.6,0
224952,793.0,Ярославль,Ж,55.0,5,572572.17,3,1,1,28696.83,1
219927,904.0,Ярославль,Ж,57.0,0,,1,1,0,22078.35,0
161768,884.0,Ярославль,М,19.0,4,211.53,3,0,0,64676.69,0
173113,845.0,Ростов,М,58.0,1,309838.69,2,1,1,88008.71,1
193880,725.0,Ярославль,М,63.0,0,126760.32,1,1,0,73855.65,0
177279,796.0,Ярославль,Ж,58.0,3,289006.45,3,0,1,66488.64,1
172651,852.0,Ярославль,Ж,32.0,4,375811.09,2,0,1,160433.7,1
147633,818.0,Ярославль,М,28.0,4,177328.08,2,0,1,68306.5,0
173985,905.0,Ярославль,М,30.0,0,,1,1,0,58542.98,0
180873,900.0,Ярославль,М,43.0,0,,1,1,1,336733.98,0
114170,797.0,Ярославль,Ж,50.0,4,545703.24,2,0,1,149247.89,0
142485,867.0,Ярославль,М,34.0,4,936318.53,2,1,1,151838.57,1
123309,836.0,Ростов,М,36.0,4,1043090.46,2,0,1,48336.48,0
217974,795.0,Ярославль,Ж,31.0,0,147419.27,2,0,1,148054.13,0
152817,915.0,Ростов,М,54.0,4,1481084.5,2,1,0,130656.84,0
159862,854.0,Ярославль,М,43.0,7,566387.88,4,1,1,113927.41,1
208693,859.0,Ярославль,Ж,28.0,3,192774.78,2,1,1,22563.07,0
118858,755.0,Ростов,Ж,57.0,2,850311.38,3,0,1,48439.49,0
201769,768.0,Ярославль,Ж,66.0,5,554448.17,2,1,0,87302.27,0
117239,841.0,Ярославль,Ж,35.0,3,417172.56,2,1,0,144273.38,0
133459,775.0,Ярославль,М,48.0,4,298218.77,1,1,0,88664.43,0
174756,782.0,Ростов,Ж,41.0,0,87057.72,1,1,0,96768.91,0
133661,777.0,Ярославль,М,39.0,1,206013.08,2,1,0,137692.15,0
178058,866.0,Ростов,Ж,68.0,2,286929.45,1,0,0,20675.61,0
126392,886.0,Ярославль,Ж,30.0,4,329855.29,2,1,1,94036.81,1
152484,933.0,Ярославль,Ж,29.0,1,,1,1,1,137035.17,0
138790,784.0,Ярославль,Ж,58.0,4,448540.51,2,1,0,38851.72,0
191720,839.0,Рыбинск,Ж,32.0,4,330759.58,2,1,1,55686.27,0
134772,883.0,Рыбинск,Ж,65.0,4,368282.46,2,0,0,40896.3,0
183904,953.0,Ярославль,М,37.0,0,,1,1,0,288333.98,0
128496,894.0,Ярославль,М,54.0,0,,1,0,0,212051.26,0
119284,795.0,Ярославль,М,37.0,2,400757.35,2,0,0,76260.45,0
127116,963.0,Рыбинск,М,38.0,0,,1,1,1,762855.33,0
149927,885.0,Ярославль,М,39.0,3,2483875.51,4,1,1,329963.28,1
139789,779.0,Ярославль,М,42.0,1,217041.2,2,1,0,166092.53,0
191991,861.0,Ярославль,Ж,65.0,2,450929.51,2,1,1,62408.27,0
179849,849.0,Ярославль,Ж,76.0,5,1071807.49,3,0,1,96010.51,0
168824,811.0,Ростов,Ж,59.0,4,524272.2,1,1,0,70681.52,0
202730,658.0,Ярославль,Ж,38.0,0,,1,1,0,80774.76,0
219757,823.0,Ярославль,Ж,46.0,2,390705.79,2,0,1,132066.31,0
136760,876.0,Рыбинск,Ж,40.0,4,314589.47,2,1,1,131784.29,0
129135,919.0,Ярославль,Ж,32.0,0,,1,1,0,126470.32,0
182057,956.0,Ярославль,М,24.0,5,3526327.94,2,1,0,237788.42,0
169125,913.0,Ярославль,М,55.0,0,,1,1,1,260569.83,0
192235,834.0,Рыбинск,Ж,58.0,1,286100.31,2,1,1,92302.1,0
135023,803.0,Ярославль,М,32.0,5,885762.46,2,1,0,67940.36,0
147214,795.0,Ярославль,М,42.0,1,273249.56,2,1,1,196244.0,0
149681,985.0,Ярославль,Ж,55.0,0,,1,1,0,819847.75,0
228016,907.0,Ярославль,М,33.0,0,,1,1,0,132987.24,0
216842,811.0,Рыбинск,Ж,25.0,3,112896.03,3,1,0,10685.64,0
172710,886.0,Ярославль,Ж,43.0,3,524295.33,2,1,1,112643.78,1
154099,916.0,Ростов,М,45.0,0,,1,1,1,230194.84,0
124762,818.0,Ярославль,Ж,51.0,4,484315.95,2,1,0,135861.29,0
172343,787.0,Ярославль,М,53.0,4,844125.44,3,1,0,78543.51,0
218393,814.0,Ярославль,М,34.0,4,439618.47,2,0,1,86266.16,0
122304,948.0,Рыбинск,Ж,59.0,1,,1,0,1,748295.46,0
218850,913.0,Рыбинск,Ж,45.0,5,1483952.7,2,1,1,86521.47,0
173983,947.0,Ярославль,М,40.0,4,1940747.96,2,1,0,217732.94,0
206461,697.0,Ярославль,М,33.0,0,,2,1,1,216879.42,0
121878,862.0,Ярославль,Ж,65.0,4,1437671.03,2,1,0,27905.97,0
159262,845.0,Ярославль,М,37.0,3,287464.92,2,1,0,165163.56,0
225984,883.0,Ярославль,Ж,38.0,4,1025688.55,2,1,0,185366.01,0
126188,789.0,Ярославль,Ж,61.0,3,534442.01,2,0,0,70228.4,0
205411,850.0,Рыбинск,Ж,64.0,1,260487.69,2,1,1,68673.41,0
147352,721.0,Ростов,М,25.0,0,,1,1,1,144721.3,0
160717,970.0,Рыбинск,М,37.0,0,,2,1,1,269796.8,0
137209,989.0,Ярославль,Ж,45.0,5,990708.35,2,1,0,156463.55,0
182260,727.0,Ярославль,Ж,27.0,3,224543.28,2,0,1,13525.33,0
141043,804.0,Ярославль,М,44.0,4,1287953.45,2,1,1,140292.99,0
149718,923.0,Ярославль,М,44.0,5,825004.09,1,1,0,200630.07,0
221217,915.0,Ярославль,Ж,36.0,0,,1,1,1,83205.67,0
218124,852.0,Ярославль,Ж,58.0,4,403829.08,3,0,0,105222.87,0
160685,848.0,Ярославль,Ж,51.0,3,503158.22,4,1,1,60841.02,1
185635,903.0,Рыбинск,М,32.0,5,1937503.61,2,0,1,135027.11,1
112162,934.0,Ростов,М,53.0,5,1806139.87,4,0,0,133451.13,1
147680,852.0,Ярославль,Ж,35.0,1,110735.64,2,0,0,191811.85,0
171950,849.0,Ярославль,Ж,51.0,2,284381.43,2,1,0,178984.03,0
138580,864.0,Ростов,М,46.0,7,683792.02,2,0,0,155921.1,0
118967,826.0,Рыбинск,Ж,33.0,2,261876.06,2,0,1,111443.12,0
187652,893.0,Ярославль,Ж,23.0,0,,1,1,0,97977.08,0
156910,795.0,Ярославль,Ж,65.0,2,1319856.04,1,1,1,106142.26,0
212540,927.0,Ярославль,Ж,44.0,0,,1,1,0,336397.91,0
182441,905.0,Рыбинск,М,30.0,0,,1,0,0,148746.82,0
139951,884.0,Рыбинск,Ж,39.0,5,1879756.55,2,0,1,276620.03,0
169080,918.0,Ярославль,Ж,54.0,0,,1,0,0,127140.48,0
165971,906.0,Ярославль,Ж,38.0,5,1599720.31,2,1,0,129060.84,0
185832,901.0,Ростов,М,24.0,0,,1,1,1,21266.7,0
169391,763.0,Ярославль,М,49.0,1,295180.82,2,0,0,124292.44,0
140171,892.0,Ярославль,М,39.0,0,,1,1,0,374472.65,0
225296,871.0,Ярославль,Ж,32.0,4,356311.11,1,1,0,49359.5,0
188452,812.0,Ярославль,М,39.0,4,408116.84,2,1,0,151007.67,1
224090,883.0,Ярославль,М,59.0,3,1452928.12,4,0,0,85033.84,1
155357,867.0,Ярославль,Ж,75.0,1,184678.35,1,1,1,59326.51,0
189092,692.0,Ярославль,М,33.0,0,,1,1,1,155697.26,0
225871,916.0,Рыбинск,М,26.0,2,1612770.31,2,0,0,163601.42,0
221888,802.0,Ярославль,Ж,39.0,2,220682.0,2,1,1,163845.1,0
189228,927.0,Ростов,Ж,64.0,3,1508909.37,2,0,0,144803.32,0
162868,739.0,Ярославль,Ж,38.0,0,,1,1,0,206096.04,0
128983,697.0,Ростов,М,44.0,1,,1,1,0,202741.13,0
116152,784.0,Ярославль,М,36.0,4,292268.47,1,1,0,199936.44,0
188228,775.0,Рыбинск,Ж,51.0,0,72893.67,1,1,1,137732.25,0
157622,792.0,Ярославль,Ж,33.0,4,925673.85,2,1,1,85120.71,0
155397,816.0,Ярославль,Ж,28.0,3,112199.64,1,1,1,62846.45,0
144809,799.0,Ярославль,Ж,42.0,3,313278.08,2,1,1,99694.3,0
186902,894.0,Рыбинск,Ж,30.0,2,126626.61,2,1,0,83071.0,0
197903,957.0,Ярославль,М,66.0,4,8111590.39,4,1,1,410758.98,1
146889,714.0,Рыбинск,М,37.0,0,,1,1,1,341121.65,0
127425,947.0,Ярославль,М,53.0,0,,1,0,0,183289.74,0
162138,879.0,Ярославль,Ж,47.0,0,,1,1,0,116822.25,0
198295,847.0,Ярославль,Ж,40.0,4,482808.91,1,1,0,230632.6,0
215409,817.0,Ярославль,М,29.0,5,263748.94,2,0,1,140831.85,0
153710,869.0,Ярославль,Ж,40.0,4,427183.28,2,0,0,165985.49,0
224142,900.0,Ярославль,М,26.0,4,157867.23,2,1,0,57629.52,0
144236,772.0,Ярославль,Ж,44.0,0,92793.47,2,1,1,126584.94,0
178718,936.0,Рыбинск,Ж,32.0,5,1619073.67,2,1,1,116882.51,0
172356,827.0,Рыбинск,М,64.0,3,373787.2,2,0,1,27395.84,0
198854,832.0,Ростов,М,53.0,9,551731.84,2,1,0,87812.45,0
134853,871.0,Ростов,М,31.0,4,433493.38,4,1,1,71765.57,0
116572,923.0,Ростов,Ж,33.0,0,,1,1,1,103652.97,0
141034,930.0,Ярославль,Ж,50.0,5,1412176.79,2,0,1,171855.74,0
136748,804.0,Ярославль,М,36.0,2,92762.01,1,1,0,63594.95,0
152638,910.0,Рыбинск,М,54.0,0,,1,1,1,81993.74,0
163207,853.0,Рыбинск,М,42.0,4,543839.62,1,1,1,105281.97,1
154935,936.0,Ярославль,М,38.0,0,,1,1,0,847739.07,0
120716,935.0,Ярославль,М,51.0,5,907106.64,2,1,0,341360.26,0
189487,840.0,Рыбинск,М,52.0,5,538518.0,3,0,0,115175.35,0
174109,954.0,Ярославль,М,40.0,1,,1,1,0,222482.33,0
144125,877.0,Рыбинск,Ж,34.0,4,840188.05,2,0,1,112517.78,1
182804,914.0,Ярославль,Ж,30.0,0,,1,1,1,195965.04,0
227098,941.0,Ярославль,М,29.0,4,1359030.01,2,0,0,93701.43,1
169642,888.0,Рыбинск,Ж,37.0,0,,1,0,0,122418.31,0
151259,900.0,Ярославль,Ж,62.0,4,475354.8,2,1,1,94691.76,0
214500,822.0,Рыбинск,Ж,27.0,1,162349.59,2,1,0,43246.43,0
158960,986.0,Ярославль,М,35.0,5,1466553.24,3,1,1,117776.37,0
171885,688.0,Рыбинск,М,26.0,0,,1,1,1,100929.88,0
132066,941.0,Ярославль,Ж,33.0,0,,1,1,0,1010637.75,0
218990,927.0,Рыбинск,М,36.0,0,,2,0,1,239903.87,0
141865,926.0,Ярославль,Ж,39.0,0,,1,1,0,212390.91,0
177149,825.0,Ярославль,М,51.0,4,528902.38,3,0,1,156702.95,0
190216,724.0,Ярославль,М,36.0,0,,2,1,1,160299.53,0
128057,818.0,Ярославль,Ж,43.0,1,200222.49,1,1,1,159350.4,0
123291,877.0,Рыбинск,Ж,68.0,5,842511.13,2,1,0,34362.91,0
161419,901.0,Ярославль,М,51.0,7,1136565.26,2,0,0,198458.83,1
141274,826.0,Ростов,Ж,50.0,5,525926.0,1,1,1,142512.1,0
196292,883.0,Ярославль,М,62.0,5,641170.31,1,1,1,45070.52,0
166208,812.0,Ярославль,Ж,54.0,3,352768.05,2,0,1,46939.59,1
154080,892.0,Ярославль,М,36.0,0,,1,0,0,173064.3,0
193771,828.0,Ярославль,Ж,41.0,1,141201.5,1,1,0,265934.24,0
190242,871.0,Ростов,Ж,58.0,2,963145.77,1,0,1,94709.27,1
133360,773.0,Ярославль,Ж,63.0,3,314536.04,2,1,1,40192.1,0
154356,721.0,Ярославль,Ж,18.0,0,,1,1,1,97469.75,0
119671,907.0,Ярославль,М,46.0,0,,1,1,0,230182.84,0
